0.929906542	0	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	4	2	0	0	0	0	1
0.962616822	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	4	1	2	2	1	1
0.976635514	0	1	0	0	1	0	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	4	3	2	3	2	1
0.920560748	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0
0.892523364	0	1	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	3	5	1	3	2	3	1
0.91588785	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	6	3	1	1	5	5	1
0.929906542	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.995327103	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.957943925	0	1	1	0	0	1	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	3	0	2	2	0	1
0.962616822	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	1	4	2	1
0.869158879	2	1	1	1	0	0	0	0	1	1	1	0	1	1	0	0	0	1	0	0	22	5	5	5	5	3	1
0.855140187	1	1	1	1	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	53	5	5	5	5	5	1
0.906542056	0	1	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0	1	0	0	8	2	0	1	2	3	1
0.943925234	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	3	1	2	0	1	1
0.831775701	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	8	3	0	0	0	0	0
0.906542056	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	3	1	2	1	0	1
0.976635514	0	1	1	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	2	3	3	0	1	1	1
0.990654206	0	1	1	0	1	0	0	0	1	1	0	1	0	1	1	0	0	1	0	0	8	4	4	4	4	5	1
0.906542056	0	1	1	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	7	1	0	1	3	1	1
0.855140187	0	1	1	1	0	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	8	4	4	3	3	2	1
0.864485981	0	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	7	2	0	4	5	3	1
0.953271028	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	2	0	1	1
0.836448598	1	1	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	1	0	0	24	4	3	4	3	2	1
0.845794393	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	2	3	4	4	2	1
0.957943925	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	2	2	1	3	2	1
0.855140187	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	3	1	1	3	1	1	0
0.897196262	0	1	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	5	2	3	5	3	5	1
0.836448598	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	7	2	0	1	0	1	1
0.672897196	1	1	1	1	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	47	5	4	4	5	5	1
0.911214953	0	1	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	3	2	1	1	1	1	1
0.897196262	2	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	20	2	2	4	3	2	1
0.976635514	0	1	1	1	0	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	1	1	0	0	0	0	0
0.939252336	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	3	0	0	0	1	1
0.934579439	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	2	3	2	0	2	1	1
0.971962617	0	1	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	4	1	4	1	2	1
0.91588785	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	3	3	0	1	2	2	1
0.878504673	2	1	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	57	3	3	5	3	2	1
0.971962617	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
0.96728972	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	2	0	2	0	1
0.976635514	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
0.859813084	0	1	0	0	1	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	17	1	2	0	2	2	1
0.897196262	2	1	1	1	0	0	0	0	0	1	0	0	1	1	1	0	0	1	0	0	36	4	2	3	4	1	1
